-6.465506739914417267e-03	3.499815473333001137e-03	7.539720833301544189e-02	1.225577387958765030e-02	-2.600655518472194672e-02	-5.290428176522254944e-02	-2.284203842282295227e-02	3.385479375720024109e-02	2.095212414860725403e-02	-1.731298398226499557e-03	4.089194908738136292e-02	2.037278609350323677e-03	5.784029490314424038e-04	1.503032166510820389e-02	6.419278681278228760e-02	4.108956083655357361e-03	-2.307477174326777458e-03	6.662589963525533676e-03	-1.455480232834815979e-02	1.444938033819198608e-01	-8.378084748983383179e-02	4.319820404052734375e-01	4.147247076034545898e-01	-4.279136657714843750e-01	-7.739790678024291992e-01	-8.143512159585952759e-02	-3.282422423362731934e-01	-1.612209677696228027e-01	-2.769407033920288086e-01	-1.547333151102066040e-01	-4.366301372647285461e-02	4.163821041584014893e-02	-1.466142088174819946e-01	-2.850402519106864929e-02	-8.659914135932922363e-03	-1.297159492969512939e-01	2.139366418123245239e-01	-1.379241496324539185e-01	2.547692060470581055e-01	-1.209965720772743225e-01	-2.222454547882080078e-01	1.801417469978332520e-01	-5.764245870523154736e-04	4.428056254982948303e-02	3.995668888092041016e-01	-5.801218152046203613e-01	2.134603410959243774e-01	-1.396715790033340454e-01	-5.700550079345703125e-01	-1.950013935565948486e-01	-5.672790482640266418e-02	-1.994433403015136719e-01	-3.795517235994338989e-02	1.694384962320327759e-01	-3.944732621312141418e-02	1.229910552501678467e-02	7.283939719200134277e-01	-5.276494845747947693e-02	-6.205928921699523926e-01	-5.456587672233581543e-01	-2.241384238004684448e-01	-3.801304264925420284e-04	6.693041920661926270e-01	-1.165522355586290359e-02	-4.965985417366027832e-01	1.616900116205215454e-01	2.896918356418609619e-01	3.008104860782623291e-02	4.254531562328338623e-01	-2.336371243000030518e-01	5.265222117304801941e-02	-8.634974807500839233e-02	1.236085370182991028e-01	2.144329100847244263e-01	2.646009624004364014e-01	-2.249669656157493591e-02	2.566121704876422882e-02	1.535861939191818237e-01	-1.028709933161735535e-01	-1.824120059609413147e-02	1.235036104917526245e-01	1.553088575601577759e-01	-2.857670187950134277e-01	1.789137274026870728e-01	8.561092615127563477e-02	8.724778145551681519e-02	-1.149371713399887085e-01	-1.873599737882614136e-01	-2.394924163818359375e-01	2.671377062797546387e-01	5.334132164716720581e-02	-2.160897403955459595e-01	-4.862179234623908997e-02	3.377569094300270081e-02	-1.492615044116973877e-01	6.442415714263916016e-02	-5.105861648917198181e-02	-2.106709778308868408e-01	-5.442553013563156128e-02	-2.985791862010955811e-02
-3.229461982846260071e-02	-1.532564908266067505e-01	-8.789448440074920654e-02	-4.944382980465888977e-02	6.868590414524078369e-02	1.273384988307952881e-01	3.734401613473892212e-02	-4.069494083523750305e-02	-5.730260163545608521e-02	1.580095966346561909e-03	-1.630983352661132812e-01	-1.435974240303039551e-01	4.259727522730827332e-02	-1.806872151792049408e-02	-9.383031725883483887e-02	-2.328890003263950348e-02	-6.604447960853576660e-03	5.337844043970108032e-02	-1.904204674065113068e-02	1.607367843389511108e-01	-1.474596746265888214e-02	7.551150023937225342e-02	7.936735451221466064e-02	-1.440025269985198975e-01	-2.646775245666503906e-01	-3.707765042781829834e-02	-1.017168685793876648e-01	-5.686064064502716064e-02	-5.592459440231323242e-02	-1.303638517856597900e-01	-1.716560572385787964e-01	-1.037237048149108887e-01	1.011622473597526550e-01	7.426057476550340652e-03	3.942828252911567688e-02	1.336744874715805054e-01	-6.564717739820480347e-02	-4.540388658642768860e-02	-1.188286207616329193e-02	-3.596949623897671700e-03	1.609181463718414307e-01	-1.126624941825866699e-01	-2.791138831526041031e-03	-2.452110871672630310e-02	-2.786650955677032471e-01	2.870862782001495361e-01	-9.591194987297058105e-02	6.177700683474540710e-02	2.856478393077850342e-01	9.929190576076507568e-02	4.773109033703804016e-02	1.626411527395248413e-01	-8.056994527578353882e-03	3.497434780001640320e-02	-1.306189689785242081e-02	1.547301933169364929e-02	-2.763395607471466064e-01	1.785897463560104370e-02	2.421069741249084473e-01	2.291406989097595215e-01	9.417168796062469482e-02	3.595957066863775253e-03	-4.006455540657043457e-01	9.552977047860622406e-03	2.275559604167938232e-01	-8.680783957242965698e-02	-2.298220694065093994e-01	-2.059734053909778595e-02	-8.161929249763488770e-02	-1.637148787267506123e-03	3.283114638179540634e-03	-1.498670084401965141e-03	6.456657499074935913e-02	4.155500605702400208e-02	3.159630671143531799e-02	-3.911183681339025497e-03	7.477748207747936249e-03	2.521296031773090363e-02	-2.398920617997646332e-02	2.407380845397710800e-03	3.076422214508056641e-02	3.068532049655914307e-02	-6.972778588533401489e-02	4.494222812354564667e-03	6.437332928180694580e-02	5.258233845233917236e-02	-4.447446018457412720e-02	-1.032297387719154358e-01	3.024255037307739258e-01	-2.144957184791564941e-01	-3.595290705561637878e-02	1.365837901830673218e-01	3.050361014902591705e-02	-1.798829250037670135e-02	9.406381100416183472e-02	-2.988308854401111603e-02	3.518765792250633240e-02	1.339441984891891479e-01	2.693356014788150787e-02	6.558561325073242188e-02
2.558889565989375114e-03	-9.038310497999191284e-02	-4.675903543829917908e-02	-4.357896745204925537e-02	-1.204771995544433594e-01	-1.656488329172134399e-01	-4.570811986923217773e-02	2.937658503651618958e-02	6.377163529396057129e-02	6.035738042555749416e-04	1.355233043432235718e-01	1.349672377109527588e-01	-7.677119970321655273e-02	1.869965158402919769e-02	1.314508318901062012e-01	2.416180074214935303e-02	1.026151515543460846e-02	-2.443686872720718384e-02	4.454373382031917572e-03	-1.056541800498962402e-01	3.239996358752250671e-02	-1.290239542722702026e-01	-2.222084850072860718e-01	2.630713582038879395e-01	4.214375019073486328e-01	6.654919683933258057e-02	3.067299127578735352e-01	1.797277629375457764e-01	3.045561611652374268e-01	2.538017928600311279e-01	2.320170849561691284e-01	1.299463510513305664e-01	8.033837378025054932e-02	1.613066904246807098e-02	3.939550369977951050e-02	8.169265836477279663e-02	-1.092812120914459229e-01	8.250797539949417114e-02	-7.229981571435928345e-02	4.749421775341033936e-02	2.356117218732833862e-02	-7.455977145582437515e-03	1.653005252592265606e-03	-1.634191139601171017e-03	9.313206188380718231e-03	4.158413037657737732e-02	-2.002250403165817261e-02	2.096529351547360420e-03	-4.247598946094512939e-01	-1.182245165109634399e-01	-4.057377576828002930e-02	-2.397697865962982178e-01	-6.625168025493621826e-02	1.452252715826034546e-01	-4.926940426230430603e-02	5.773577466607093811e-02	-5.023915767669677734e-01	2.572287991642951965e-02	3.509367108345031738e-01	1.971489936113357544e-01	6.829227507114410400e-02	2.549953991547226906e-03	-4.596719890832901001e-02	2.936945529654622078e-03	3.350432217121124268e-02	-2.368742413818836212e-02	-8.474219590425491333e-02	-1.183827780187129974e-02	-1.692231744527816772e-01	7.824257761240005493e-02	-1.290891040116548538e-02	2.049035206437110901e-02	-6.095491349697113037e-02	-1.064137220382690430e-01	-9.073456376791000366e-02	3.024690551683306694e-03	7.475809194147586823e-03	3.885132819414138794e-02	-1.046498864889144897e-02	-2.358949510380625725e-03	-7.111683487892150879e-03	-1.704965601675212383e-03	-2.466627582907676697e-02	9.888983331620693207e-03	1.395537401549518108e-04	-8.392212912440299988e-03	9.730376303195953369e-03	4.425686970353126526e-02	7.601475715637207031e-02	-6.274332106113433838e-02	-6.870157085359096527e-03	3.672406449913978577e-02	6.489660125225782394e-03	-6.877881474792957306e-03	6.584679335355758667e-02	-2.577692084014415741e-02	-3.767457231879234314e-02	-2.420207709074020386e-01	-2.078512161970138550e-01	-2.346334308385848999e-01
9.629817679524421692e-03	3.437938690185546875e-01	1.805755347013473511e-01	7.530728727579116821e-02	1.514131724834442139e-01	2.183588743209838867e-01	6.006702035665512085e-02	-6.391119211912155151e-02	-6.667862832546234131e-02	8.333449251949787140e-03	-3.257232010364532471e-01	-1.469065248966217041e-01	1.023248583078384399e-01	-4.227942228317260742e-02	-2.800379693508148193e-01	-5.872782319784164429e-02	-2.726156450808048248e-02	5.823193490505218506e-02	-1.110604777932167053e-02	2.067210078239440918e-01	-8.562476933002471924e-02	1.166555657982826233e-01	1.788278967142105103e-01	-8.380345255136489868e-02	4.455145448446273804e-02	-1.003747712820768356e-02	-5.120081827044487000e-02	-5.587119981646537781e-02	2.942022085189819336e-01	1.467144340276718140e-01	8.524385839700698853e-02	2.935365960001945496e-02	-7.292102277278900146e-02	-1.794406212866306305e-02	-5.453959852457046509e-02	-6.352514028549194336e-02	8.769574016332626343e-02	-3.969324007630348206e-02	-1.682898961007595062e-02	-3.653990849852561951e-02	4.961167927831411362e-03	2.245771326124668121e-02	-2.366797998547554016e-03	-2.700796909630298615e-02	-2.718559503555297852e-01	2.680315971374511719e-01	-1.118101552128791809e-01	5.753545463085174561e-02	2.600905299186706543e-01	6.319296360015869141e-02	9.933587163686752319e-03	3.706098720431327820e-02	1.441928651183843613e-02	-1.282795332372188568e-02	4.722479730844497681e-03	-2.588450536131858826e-02	-1.377689186483621597e-02	2.752718515694141388e-03	5.716351442970335484e-04	1.032053399831056595e-02	-3.500628098845481873e-02	1.233545131981372833e-03	8.135978877544403076e-02	-8.512222208082675934e-03	-1.395290195941925049e-01	1.409563887864351273e-02	8.635812252759933472e-02	4.533635452389717102e-03	1.008545383810997009e-01	-3.193155303597450256e-02	1.668748259544372559e-02	-1.834611780941486359e-02	3.491956740617752075e-02	5.715739354491233826e-02	1.887995004653930664e-01	-1.151483226567506790e-02	9.797787293791770935e-03	1.464046724140644073e-02	-1.285428367555141449e-02	-5.422179121524095535e-03	1.461695786565542221e-02	1.250739209353923798e-03	-2.996535785496234894e-02	9.202774614095687866e-03	-3.620808711275458336e-04	-2.363119740039110184e-03	1.007233560085296631e-02	-1.945859007537364960e-02	1.979509443044662476e-01	-4.781812056899070740e-02	-7.310158689506351948e-04	3.697539493441581726e-02	-3.704152628779411316e-02	2.804033085703849792e-02	-1.047925725579261780e-01	6.709416955709457397e-02	-4.241126403212547302e-02	-1.972489207983016968e-01	-1.618767231702804565e-01	-2.054736614227294922e-01
1.647542230784893036e-02	2.830606698989868164e-01	1.810719072818756104e-01	8.660075813531875610e-02	2.093007266521453857e-01	3.125292956829071045e-01	9.476436674594879150e-02	-1.238242685794830322e-01	-1.233153790235519409e-01	9.529828093945980072e-03	-3.617928326129913330e-01	-2.155420035123825073e-01	9.069596976041793823e-02	-3.572893515229225159e-02	-2.536379694938659668e-01	-4.968902468681335449e-02	-1.868673786520957947e-02	4.428043216466903687e-02	-1.473016291856765747e-02	1.461170017719268799e-01	-6.499393284320831299e-02	2.126325815916061401e-01	2.190637588500976562e-01	-4.728773832321166992e-01	-3.912611901760101318e-01	-5.489158630371093750e-02	-3.146402239799499512e-01	-1.656867563724517822e-01	-2.567908167839050293e-01	-2.126791030168533325e-01	-2.318803817033767700e-01	-1.237912476062774658e-01	6.522646546363830566e-02	1.349547505378723145e-02	9.828345850110054016e-03	-2.589261857792735100e-03	-5.120882391929626465e-02	3.248769417405128479e-02	-3.771653398871421814e-02	-1.467378623783588409e-02	-1.348709166049957275e-01	1.123594790697097778e-01	2.109641907736659050e-03	2.735971100628376007e-02	2.306200861930847168e-01	-1.781132519245147705e-01	3.193595632910728455e-02	-2.430969476699829102e-02	-5.632054433226585388e-02	-1.743407920002937317e-02	-3.510755486786365509e-03	1.982189528644084930e-02	2.096067927777767181e-02	-9.756731986999511719e-02	2.727457322180271149e-02	-1.481136586517095566e-02	5.001567602157592773e-01	-2.253133803606033325e-02	-2.862420380115509033e-01	-2.538855969905853271e-01	-8.662270009517669678e-02	1.387509051710367203e-03	1.602328717708587646e-01	-5.444718524813652039e-03	-2.141035795211791992e-01	7.491175830364227295e-02	2.146288603544235229e-01	1.256538648158311844e-02	1.831221580505371094e-01	-1.017742976546287537e-01	1.370975747704505920e-02	-2.376878075301647186e-02	8.717432618141174316e-02	1.863554120063781738e-01	2.558506429195404053e-01	-2.341647632420063019e-02	2.102112956345081329e-02	1.159960776567459106e-01	-9.158082306385040283e-02	-1.568383350968360901e-02	9.486949443817138672e-02	1.365915983915328979e-01	-2.915499508380889893e-01	1.423003077507019043e-01	5.964359268546104431e-02	5.451403185725212097e-02	-6.442162394523620605e-02	-1.215210855007171631e-01	2.617843747138977051e-01	-2.187732905149459839e-01	-3.958393260836601257e-02	1.683964431285858154e-01	4.272018745541572571e-02	-3.199797496199607849e-02	1.051808074116706848e-01	-6.172794848680496216e-02	6.708551198244094849e-02	2.276455163955688477e-01	2.188836634159088135e-01	3.143330216407775879e-01
-4.010440316051244736e-03	-1.533858627080917358e-01	-9.379023313522338867e-02	-2.218146994709968567e-02	-3.992253169417381287e-02	-5.680530518293380737e-02	-1.959841884672641754e-02	9.129312820732593536e-03	1.064315810799598694e-02	2.766837133094668388e-03	5.305342748761177063e-02	4.368440434336662292e-02	-1.615935750305652618e-02	1.744711771607398987e-03	-8.250062353909015656e-03	1.895490451715886593e-03	-4.627942573279142380e-03	-2.400214085355401039e-03	-6.648772978223860264e-04	9.125324338674545288e-02	-3.172112256288528442e-02	4.715338349342346191e-03	3.610089421272277832e-02	-2.444554865360260010e-02	-7.115594297647476196e-02	-7.607526145875453949e-03	-4.502584785223007202e-02	-3.652305155992507935e-02	-6.126873195171356201e-02	-7.769419252872467041e-02	-7.374135404825210571e-02	-7.305929902940988541e-03	5.317851155996322632e-02	9.856681339442729950e-03	4.295441880822181702e-02	1.132895331829786301e-02	-1.571181714534759521e-01	1.394808590412139893e-01	-1.667078137397766113e-01	1.214382871985435486e-01	-3.836404532194137573e-02	-1.959430426359176636e-02	-3.699805587530136108e-03	4.445883911103010178e-03	8.373594284057617188e-02	-3.211208386346697807e-03	-9.744367562234401703e-03	8.265271782875061035e-03	-1.262974925339221954e-03	2.937522530555725098e-02	-9.385285899043083191e-03	-2.656984701752662659e-02	3.452175855636596680e-02	-8.896931260824203491e-02	3.502364084124565125e-02	-3.385637700557708740e-02	1.664615720510482788e-01	-1.035471819341182709e-02	-7.676716893911361694e-02	-7.363804429769515991e-02	-3.968279808759689331e-02	-3.533561481162905693e-03	6.072930619120597839e-02	-3.219070611521601677e-03	-4.390555247664451599e-02	2.307063341140747070e-02	4.926624894142150879e-02	1.281378557905554771e-03	-4.992522671818733215e-02	8.907369337975978851e-03	-5.338091868907213211e-03	9.404108859598636627e-04	-2.996914088726043701e-02	-8.023502677679061890e-02	-1.366839706897735596e-01	5.245519801974296570e-03	-1.490247715264558792e-02	-8.046041429042816162e-02	4.713116586208343506e-02	4.832334350794553757e-03	-4.330882057547569275e-02	-4.507702961564064026e-02	1.478597223758697510e-01	-4.827121272683143616e-02	1.658329367637634277e-02	7.330484688282012939e-03	-5.291239940561354160e-04	-9.446606040000915527e-03	1.937484592199325562e-01	-1.367915868759155273e-01	-2.872823923826217651e-02	8.418694883584976196e-02	7.181972730904817581e-03	-5.512157920747995377e-03	4.395999759435653687e-02	-1.964645087718963623e-02	1.942576654255390167e-02	6.658403575420379639e-02	4.576573893427848816e-02	1.200868338346481323e-01
-1.684372499585151672e-02	-3.205786943435668945e-01	-2.004466354846954346e-01	-8.953133970499038696e-02	-2.334672957658767700e-01	-3.404429554939270020e-01	-9.074437618255615234e-02	1.003712192177772522e-01	8.825400471687316895e-02	-6.757038179785013199e-03	3.342938125133514404e-01	1.634517461061477661e-01	-5.764707922935485840e-02	1.641356945037841797e-02	1.035927012562751770e-01	3.795280680060386658e-02	-9.030179120600223541e-03	1.929805800318717957e-02	-3.402358153834939003e-03	2.559519186615943909e-02	-7.647200487554073334e-03	2.571864984929561615e-02	6.329374760389328003e-02	-6.521432101726531982e-02	-1.235946919769048691e-02	-4.551715683192014694e-03	-4.353054612874984741e-02	3.919537179172039032e-03	2.221100591123104095e-02	2.812365442514419556e-02	1.899361237883567810e-02	-1.761042885482311249e-02	6.239579617977142334e-02	2.606556005775928497e-02	7.097594439983367920e-02	7.838005572557449341e-02	-2.526260539889335632e-02	6.894253939390182495e-02	-6.632132828235626221e-02	4.344195872545242310e-02	-2.499699126929044724e-03	1.705386675894260406e-02	1.004752120934426785e-03	1.169676892459392548e-02	1.606383025646209717e-01	-1.368308812379837036e-01	8.197036385536193848e-02	-5.439884215593338013e-02	-2.801580354571342468e-02	-5.448170471936464310e-03	4.106389358639717102e-03	1.107923965901136398e-02	9.040771983563899994e-03	-3.852807357907295227e-02	2.103919722139835358e-02	-1.850445009768009186e-02	5.507652834057807922e-02	-1.157405436970293522e-03	4.183935001492500305e-02	2.375334873795509338e-02	-5.644073709845542908e-03	4.184296354651451111e-03	-4.992886097170412540e-04	-6.388122215867042542e-03	4.563865065574645996e-01	-1.207135841250419617e-01	-2.894853353500366211e-01	-2.276445366442203522e-02	-3.053404092788696289e-01	1.700553447008132935e-01	-3.845588490366935730e-02	6.077686324715614319e-02	-1.434666663408279419e-01	-1.710609495639801025e-01	-1.883550733327865601e-01	1.331408228725194931e-02	-1.379724219441413879e-02	-3.663843870162963867e-02	1.443436462432146072e-02	2.685847226530313492e-03	-2.389261312782764435e-02	5.477752536535263062e-03	1.802206970751285553e-02	-7.843241095542907715e-03	-1.392738800495862961e-02	-3.182914108037948608e-02	2.957813441753387451e-02	5.614047870039939880e-02	-1.487360894680023193e-02	-1.585043780505657196e-02	-7.784851361066102982e-03	1.508923340588808060e-02	9.789774194359779358e-03	-1.160793099552392960e-02	6.571756303310394287e-02	-4.883555322885513306e-02	9.746621362864971161e-03	1.351476088166236877e-02	1.472740247845649719e-02	-3.821691032499074936e-03
-2.172846160829067230e-02	-1.818446367979049683e-01	-1.276533156633377075e-01	-4.415495321154594421e-02	-1.156663298606872559e-01	-1.915409117937088013e-01	-6.455074250698089600e-02	8.420953899621963501e-02	9.365213662385940552e-02	-1.133577991276979446e-02	3.793553113937377930e-01	2.272254526615142822e-01	-3.481630980968475342e-02	2.048337087035179138e-02	7.347630709409713745e-02	1.381966099143028259e-02	-2.075898461043834686e-03	-9.280500002205371857e-03	8.206442929804325104e-03	-5.801691487431526184e-02	1.012530084699392319e-02	-6.308387964963912964e-02	-6.428688019514083862e-02	1.443832218647003174e-01	1.864870041608810425e-01	2.876676060259342194e-02	1.447159349918365479e-01	5.359969660639762878e-02	-2.000212902203202248e-03	-2.873364835977554321e-02	-6.444303691387176514e-02	-3.622386977076530457e-02	5.105748772621154785e-02	2.777423895895481110e-02	4.958077520132064819e-02	6.451325863599777222e-02	-8.765560388565063477e-02	5.678862705826759338e-02	-7.529846578836441040e-02	3.823358565568923950e-02	-1.367022842168807983e-02	2.604884840548038483e-02	1.413095742464065552e-04	-7.888872642070055008e-04	1.519277989864349365e-01	-1.150480285286903381e-01	5.966928228735923767e-02	-1.468518096953630447e-02	-4.820732027292251587e-02	-2.141343057155609131e-02	-1.145059335976839066e-02	-6.590260565280914307e-02	-2.129447087645530701e-02	3.252861648797988892e-02	-1.421162020415067673e-02	1.682839728891849518e-02	-1.444093883037567139e-01	1.354792155325412750e-02	1.497246325016021729e-01	1.302148699760437012e-01	9.777423739433288574e-02	-5.610559135675430298e-03	-3.765844404697418213e-01	1.721253036521375179e-03	2.279499471187591553e-01	-6.886732578277587891e-02	-1.499895900487899780e-01	-1.525046210736036301e-02	-1.798895895481109619e-01	1.140057593584060669e-01	-2.032742276787757874e-02	3.676816076040267944e-02	-6.532015651464462280e-02	-8.857390284538269043e-02	-1.122783198952674866e-01	1.704241521656513214e-02	-6.866025272756814957e-03	1.308332663029432297e-02	-6.711676716804504395e-03	7.153086335165426135e-05	-3.012988017871975899e-03	-8.972419425845146179e-03	1.571592874825000763e-02	1.873264438472688198e-03	-1.253204047679901123e-02	2.636214019730687141e-03	5.149488802999258041e-03	4.838985390961170197e-03	7.210876792669296265e-02	-6.948807090520858765e-02	-8.823361247777938843e-03	2.766421809792518616e-02	8.030635304749011993e-03	-1.427965145558118820e-02	4.423479735851287842e-02	-2.198488079011440277e-02	2.744291350245475769e-02	1.358513236045837402e-01	1.068999022245407104e-01	9.776632487773895264e-02
3.180833160877227783e-02	2.240776121616363525e-01	1.412960290908813477e-01	5.010114237666130066e-02	1.243462115526199341e-01	1.678111106157302856e-01	5.460043251514434814e-02	-5.202563479542732239e-02	7.577963918447494507e-02	-7.934242486953735352e-03	2.064773589372634888e-01	1.411812752485275269e-01	-7.106350362300872803e-02	3.534832596778869629e-02	1.482979208230972290e-01	1.790355518460273743e-02	8.807697333395481110e-03	-2.515143342316150665e-02	1.927812211215496063e-02	-9.620723128318786621e-02	4.984440281987190247e-02	-1.672655791044235229e-01	-1.630795300006866455e-01	1.131266206502914429e-01	2.299568504095077515e-01	2.046760357916355133e-02	1.086471080780029297e-01	6.463550031185150146e-02	6.484221667051315308e-02	4.630417376756668091e-02	2.954782731831073761e-02	1.344162691384553909e-02	-2.689616382122039795e-02	-1.097870059311389923e-02	-3.273128345608711243e-02	-8.365869522094726562e-02	1.393071115016937256e-01	-1.413192003965377808e-01	1.529306322336196899e-01	-4.695471748709678650e-02	-8.174341171979904175e-03	-1.023442484438419342e-02	7.300308439880609512e-03	8.359475992619991302e-03	2.741335704922676086e-02	-1.688763312995433807e-02	2.732644975185394287e-02	-1.509013469330966473e-03	5.481229722499847412e-02	9.306433610618114471e-03	1.440621796064078808e-03	9.392138570547103882e-03	-2.851706929504871368e-03	-5.751763656735420227e-02	2.390864118933677673e-02	-1.705020293593406677e-02	6.559827923774719238e-02	-9.118496440351009369e-03	1.461883075535297394e-02	5.226396396756172180e-02	1.547343097627162933e-02	-6.188234692672267556e-05	-1.906350441277027130e-02	5.669847596436738968e-03	2.934566698968410492e-03	-6.505300756543874741e-03	1.909953914582729340e-02	1.605887664481997490e-04	6.795505993068218231e-03	-1.732577756047248840e-02	5.569383502006530762e-03	-1.445509493350982666e-02	-2.822643518447875977e-02	-3.906969726085662842e-02	-7.049468904733657837e-02	1.574610546231269836e-02	-1.987891830503940582e-02	-7.440749555826187134e-02	4.552145674824714661e-02	1.400893274694681168e-02	-6.032902374863624573e-02	-7.478959113359451294e-02	1.490703374147415161e-01	-9.469781816005706787e-02	-3.162178769707679749e-02	-2.982138656079769135e-02	2.671015076339244843e-02	5.683418363332748413e-02	-1.980478316545486450e-01	1.333582103252410889e-01	2.260304801166057587e-02	-9.533275663852691650e-02	-1.102245133370161057e-02	1.548707298934459686e-02	-4.217571392655372620e-02	3.299175202846527100e-02	-2.207176014780998230e-02	-8.508542925119400024e-02	-4.249742999672889709e-02	-8.283362537622451782e-02
-1.917723007500171661e-02	-2.150930762290954590e-01	-1.634215563535690308e-01	-5.849265679717063904e-02	-1.293236315250396729e-01	-1.453622430562973022e-01	-4.533204436302185059e-02	6.418701261281967163e-02	6.235607340931892395e-02	-1.079857721924781799e-02	1.912707090377807617e-01	8.678419142961502075e-02	-2.717004716396331787e-02	3.665779717266559601e-03	8.209086209535598755e-02	1.974372565746307373e-02	5.236624274402856827e-03	-3.263556584715843201e-02	1.119712460786104202e-02	-2.564116939902305603e-02	3.429323807358741760e-02	-1.345219910144805908e-01	-1.345401108264923096e-01	2.045558989048004150e-01	2.836900055408477783e-01	4.068994149565696716e-02	1.976714432239532471e-01	8.310456573963165283e-02	1.459268033504486084e-01	1.257990896701812744e-01	1.177602410316467285e-01	5.038179084658622742e-02	-6.094248220324516296e-02	-3.386304900050163269e-02	-8.302514255046844482e-02	-1.287517994642257690e-01	-1.544216275215148926e-01	1.345365047454833984e-01	-1.628607213497161865e-01	1.193033605813980103e-01	-9.812822937965393066e-02	4.184985533356666565e-02	-4.652893170714378357e-03	2.376564964652061462e-02	1.534181088209152222e-01	-2.811398506164550781e-01	1.187167316675186157e-01	-5.641776323318481445e-02	-3.458016812801361084e-01	-8.310677856206893921e-02	-1.718251779675483704e-02	-1.269740760326385498e-01	-4.203284159302711487e-02	9.235849976539611816e-02	-2.872500568628311157e-02	4.829363897442817688e-02	-3.870947062969207764e-01	2.358108386397361755e-02	1.429398357868194580e-01	1.177235618233680725e-01	1.217297464609146118e-02	1.879352959804236889e-03	6.952560693025588989e-02	-1.261407393030822277e-03	-5.841447412967681885e-02	1.813335157930850983e-02	7.143460214138031006e-02	1.510696578770875931e-02	5.108531564474105835e-02	-2.490621060132980347e-02	1.028057094663381577e-02	-2.718734741210937500e-02	4.941322654485702515e-02	7.028162479400634766e-02	6.818619370460510254e-02	9.439626010134816170e-04	-4.350451345089823008e-04	-1.621491974219679832e-03	1.377391349524259567e-02	6.757911178283393383e-04	-9.689609520137310028e-03	-3.568926081061363220e-02	3.799048811197280884e-02	-2.940356917679309845e-02	3.088871308136731386e-04	5.369083955883979797e-03	-1.290015969425439835e-02	-2.165996655821800232e-02	1.147051677107810974e-01	-7.894993573427200317e-02	-2.021109126508235931e-02	5.589841678738594055e-02	2.466669492423534393e-02	-1.514011248946189880e-02	3.030624799430370331e-02	-1.883789710700511932e-02	3.204037621617317200e-02	1.786988228559494019e-01	1.104853451251983643e-01	1.373912692070007324e-01
